caseid,Trip number,Purpose_category,Date,Day of week,Start time - first hour,Main mode,Distance (km),Travel Time (minutes),Distance (miles) - rounded,Distance category,Origin eastings,Origin northings,Destination eastings,Destination northings,Travel time source (stated / calculated),Weight_2,trip_number_numeric,potential_duplicate_flag,date_day_mismatch_flag,distance_category_zero_flag,distance_category_review_flag,zero_distance_flag,mode_distance_review_flag,trip_internal_gap_flag,trip_starts_above_1_flag,valid_distance,distance_analysis_valid,valid_travel_time,travel_time_source,valid_od_geometry,same_origin_destination_flag,od_straight_line_km,reported_to_straight_line_ratio,spatial_distance_review_flag,origin_lta,destination_lta,od_scope,mode_group,distance_band,distance_band_order,start_hour,time_band,day_type,is_car_van,is_car_driver,is_car_passenger,is_active_wheeling,is_public_transport,is_short_trip,is_mid_distance_trip,is_short_car,is_mid_car,is_mid_public_transport,respondent_trip_count,validated_chain_member,short_car_chain_status,ModeKey,PurposeKey,DistanceKey,DateKey,TimeKey,OriginLTAKey,DestinationLTAKey
6440875854,$trip1pipe,leisure,2024-11-19,Tuesday,9.0,Walking,1.194016,14.328192,0.5,1,531303.0,108177.0,530235.0,107964.0,stated,0.4593517921491247,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,1.0890330573495002,1.0964001431747246,False,Brighton and Hove,Brighton and Hove,Within same LTA,Active / wheeling,Under 1 mile,1,9.0,06:00-10:00,Weekday,False,False,False,True,False,True,False,False,False,False,1,False,,15.0,4,1.0,20241119.0,10.0,2.0,2.0
6440875872,$trip1pipe,commute,2024-11-19,Tuesday,7.0,Car/ van (as the driver),27.427059,33.518956,16.0,5,540137.0,101405.0,531347.0,118575.0,stated,1.0781569438072047,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,19.289193865996577,1.4218872592881673,False,East Sussex,West Sussex,Between TfSE LTAs,Car / van,10 to <25 miles,5,7.0,06:00-10:00,Weekday,True,True,False,False,False,False,True,False,True,False,1,False,,2.0,2,5.0,20241119.0,8.0,3.0,15.0
6440875926,$trip1pipe,personal business,2024-11-18,Monday,8.0,Car/ van (as the driver),3.576523,7.059768,2.0,3,464472.0,102504.0,464536.0,100344.0,stated,0.7676837497573358,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,2.1609479401410856,1.6550713386304408,False,Portsmouth,Portsmouth,Within same LTA,Car / van,2 to <5 miles,3,8.0,06:00-10:00,Weekday,True,True,False,False,False,True,False,True,False,False,1,False,Not identified in validated chain,2.0,6,3.0,20241118.0,9.0,9.0,9.0
6440875940,$trip1pipe,shopping,2024-11-21,Thursday,16.0,Walking,0.595389,7.144667999999999,0.0,1,465690.0,105088.0,465791.0,105548.0,stated,0.5811850208144598,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.4709575352407051,1.2642095209193294,False,Portsmouth,Portsmouth,Within same LTA,Active / wheeling,Under 1 mile,1,16.0,15:00-19:00,Weekday,False,False,False,True,False,True,False,False,False,False,1,False,,15.0,7,1.0,20241121.0,17.0,9.0,9.0
6440875998,$trip1pipe,commute,2024-11-18,Monday,8.0,Car/ van (as a passenger),43.592674,31.628194,25.0,6,540423.0,150196.0,527039.0,127238.0,stated,1.0660809029424296,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,26.57444674870956,1.6403981769485696,False,Surrey,West Sussex,Between TfSE LTAs,Car / van,25 to <50 miles,6,8.0,06:00-10:00,Weekday,True,False,True,False,False,False,False,False,False,False,1,False,,1.0,2,6.0,20241118.0,9.0,13.0,15.0
6440876000,$trip1pipe,leisure,2024-11-21,Thursday,16.0,Car/ van (as the driver),18.204304,31.531736,10.0,5,519937.0,161975.0,534076.0,161199.0,stated,1.211177168258451,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,14.160278846124465,1.2855893727673553,False,Surrey,Outside TfSE,Outbound,Car / van,10 to <25 miles,5,16.0,15:00-19:00,Weekday,True,True,False,False,False,False,True,False,True,False,1,False,,2.0,4,5.0,20241121.0,17.0,13.0,8.0
6440876040,$trip1pipe,leisure,2024-11-23,Saturday,7.0,Car/ van (as the driver),5.61148,7.945124,3.5,3,511110.0,165705.0,514411.0,168210.0,stated,1.211177168258451,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,4.1438660692643055,1.3541653871540913,False,Surrey,Surrey,Within same LTA,Car / van,2 to <5 miles,3,7.0,06:00-10:00,Weekend,True,True,False,False,False,True,False,True,False,False,1,False,Not identified in validated chain,2.0,4,3.0,20241123.0,8.0,13.0,13.0
6440880048,$trip1pipe,shopping,2024-11-22,Friday,16.0,Walking,0.208423,2.5010760000000003,0.0,1,637197.0,165178.0,637005.0,165263.0,stated,1.1503914594415412,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.2099738078904128,0.992614279342773,True,Kent,Kent,Within same LTA,Active / wheeling,Under 1 mile,1,16.0,15:00-19:00,Weekday,False,False,False,True,False,True,False,False,False,False,1,False,,15.0,7,1.0,20241122.0,17.0,6.0,6.0
6440883144,$trip1pipe,shopping,2024-11-23,Saturday,11.0,Walking,0.0,0.0,0.0,0,578698.0,168826.0,578698.0,168826.0,stated,0.8963633065863913,1,False,False,True,False,True,False,False,False,False,False,False,stated,True,True,0.0,,False,Medway,Medway,Within same LTA,Active / wheeling,,0,11.0,10:00-15:00,Weekend,False,False,False,True,False,False,False,False,False,False,1,False,,15.0,7,,20241123.0,12.0,7.0,7.0
6440889546,$trip1pipe,personal business,2024-11-18,Monday,2.0,Car/ van (as the driver),13.754617,17.615125,8.5,4,569518.0,157488.0,576089.0,155877.0,stated,1.1503914594415412,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,6.765601377556913,2.033022082209468,False,Kent,Kent,Within same LTA,Car / van,5 to <10 miles,4,2.0,00:00-06:00,Weekday,True,True,False,False,False,False,True,False,True,False,2,False,,2.0,6,4.0,20241118.0,3.0,6.0,6.0
6440889546,$trip2pipe,personal business,2024-11-18,Monday,18.0,Car/ van (as the driver),13.754617,17.615125,8.5,4,569518.0,157488.0,576089.0,155877.0,stated,1.1503914594415412,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,6.765601377556913,2.033022082209468,False,Kent,Kent,Within same LTA,Car / van,5 to <10 miles,4,18.0,15:00-19:00,Weekday,True,True,False,False,False,False,True,False,True,False,2,False,,2.0,6,4.0,20241118.0,19.0,6.0,6.0
6440898104,$trip1pipe,commute,2024-11-20,Wednesday,11.0,Car/ van (as the driver),35.51281,33.621087,20.0,5,487455.0,179414.0,487629.0,157960.0,stated,0.6255326166861452,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,21.45470559108188,1.6552457384808712,False,Windsor and Maidenhead,Surrey,Between TfSE LTAs,Car / van,10 to <25 miles,5,11.0,10:00-15:00,Weekday,True,True,False,False,False,False,True,False,True,False,1,False,,2.0,2,5.0,20241120.0,12.0,16.0,13.0
6440914752,$trip1pipe,commute,2024-11-21,Thursday,9.0,Walking,1.234802,14.817624,0.5,1,486923.0,169443.0,487042.0,169542.0,stated,0.6529732494442549,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.1547966407904254,7.97693020788327,True,Bracknell Forest,Bracknell Forest,Within same LTA,Active / wheeling,Under 1 mile,1,9.0,06:00-10:00,Weekday,False,False,False,True,False,True,False,False,False,False,2,False,,15.0,2,1.0,20241121.0,10.0,1.0,1.0
6440914752,$trip2pipe,leisure,2024-11-21,Thursday,7.0,Walking,0.997423,11.969076,0.5,1,486923.0,169443.0,486969.0,169219.0,stated,0.6529732494442549,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.2286744410728929,4.361759868397616,False,Bracknell Forest,Bracknell Forest,Within same LTA,Active / wheeling,Under 1 mile,1,7.0,06:00-10:00,Weekday,False,False,False,True,False,True,False,False,False,False,2,False,,15.0,4,1.0,20241121.0,8.0,1.0,1.0
6440916348,$trip1pipe,commute,2024-11-21,Thursday,8.0,Walking,1.583681,19.004172,1.0,1,615333.0,157646.0,614386.0,157459.0,stated,1.4501953219893613,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.9652864859719108,1.6406331415750122,False,Kent,Kent,Within same LTA,Active / wheeling,Under 1 mile,1,8.0,06:00-10:00,Weekday,False,False,False,True,False,True,False,False,False,False,1,False,,15.0,2,1.0,20241121.0,9.0,6.0,6.0
6440916368,$trip1pipe,personal business,2024-11-22,Friday,9.0,Car/ van (as the driver),14.103931,14.834094,8.5,4,588470.0,162820.0,594682.0,172767.0,stated,1.175268941374918,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,11.727393273869517,1.2026484207215753,False,Kent,Kent,Within same LTA,Car / van,5 to <10 miles,4,9.0,06:00-10:00,Weekday,True,True,False,False,False,False,True,False,True,False,3,True,,2.0,6,4.0,20241122.0,10.0,6.0,6.0
6440916368,$trip2pipe,other,2024-11-22,Friday,10.0,Car/ van (as the driver),14.114322,15.339487,8.5,4,594682.0,172767.0,588470.0,162820.0,stated,1.175268941374918,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,11.727393273869517,1.203534465877335,False,Kent,Kent,Within same LTA,Car / van,5 to <10 miles,4,10.0,10:00-15:00,Weekday,True,True,False,False,False,False,True,False,True,False,3,True,,2.0,5,4.0,20241122.0,11.0,6.0,6.0
6440916368,$trip3pipe,commute,2024-11-22,Friday,15.0,Car/ van (as the driver),63.50512,50.543024,40.0,6,588470.0,162820.0,541749.0,179251.0,stated,1.175268941374918,3,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,49.52604973142922,1.2822569202344372,False,Kent,Outside TfSE,Outbound,Car / van,25 to <50 miles,6,15.0,15:00-19:00,Weekday,True,True,False,False,False,False,False,False,False,False,3,True,,2.0,2,6.0,20241122.0,16.0,6.0,8.0
6440916450,$trip1pipe,commute,2024-11-19,Tuesday,7.0,Public bus service,3.716226,8.918942399999999,2.0,3,530295.0,104314.0,532654.0,103901.0,stated,0.4593517921491247,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,2.3948799552378404,1.551737903134662,False,Brighton and Hove,Brighton and Hove,Within same LTA,Public transport,2 to <5 miles,3,7.0,06:00-10:00,Weekday,False,False,False,False,True,True,False,False,False,False,1,False,,11.0,2,3.0,20241119.0,8.0,2.0,2.0
6440916452,$trip1pipe,leisure,2024-11-21,Thursday,9.0,Car/ van (as the driver),4.265862,13.824419,2.5,3,532235.0,106881.0,531105.0,104084.0,stated,0.4920904304410181,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,3.0166386923196487,1.414111013977534,False,Brighton and Hove,Brighton and Hove,Within same LTA,Car / van,2 to <5 miles,3,9.0,06:00-10:00,Weekday,True,True,False,False,False,True,False,True,False,False,3,False,Not identified in validated chain,2.0,4,3.0,20241121.0,10.0,2.0,2.0
6440916452,$trip2pipe,commute,2024-11-21,Thursday,13.0,Car/ van (as the driver),4.265862,13.824419,2.5,3,532235.0,106881.0,531105.0,104084.0,stated,0.4920904304410181,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,3.0166386923196487,1.414111013977534,False,Brighton and Hove,Brighton and Hove,Within same LTA,Car / van,2 to <5 miles,3,13.0,10:00-15:00,Weekday,True,True,False,False,False,True,False,True,False,False,3,False,Not identified in validated chain,2.0,2,3.0,20241121.0,14.0,2.0,2.0
6440916452,$trip3pipe,shopping,2024-11-21,Thursday,11.0,Car/ van (as the driver),1.339109,3.833206,0.5,1,532235.0,106881.0,531388.0,106655.0,stated,0.4920904304410181,3,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.8766327623355176,1.5275598375223365,False,Brighton and Hove,Brighton and Hove,Within same LTA,Car / van,Under 1 mile,1,11.0,10:00-15:00,Weekday,True,True,False,False,False,True,False,True,False,False,3,False,Not identified in validated chain,2.0,7,1.0,20241121.0,12.0,2.0,2.0
6440916456,$trip1pipe,commute,2024-11-22,Friday,8.0,Car/ van (as the driver),3.117957,4.551916,1.5,2,578337.0,113239.0,578557.0,112072.0,stated,0.9840332735465552,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,1.1875558934214423,2.625524421437478,False,East Sussex,East Sussex,Within same LTA,Car / van,1 to <2 miles,2,8.0,06:00-10:00,Weekday,True,True,False,False,False,True,False,True,False,False,1,False,Not identified in validated chain,2.0,2,2.0,20241122.0,9.0,3.0,3.0
6440916458,$trip1pipe,personal business,2024-11-21,Thursday,7.0,Car/ van (as the driver),15.31568,22.049885,9.5,4,587189.0,113968.0,574692.0,116037.0,stated,0.9840332735465552,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,12.667113720181089,1.2090899583224906,False,East Sussex,East Sussex,Within same LTA,Car / van,5 to <10 miles,4,7.0,06:00-10:00,Weekday,True,True,False,False,False,False,True,False,True,False,6,True,,2.0,6,4.0,20241121.0,8.0,3.0,3.0
6440916458,$trip2pipe,personal business,2024-11-21,Thursday,8.0,Car/ van (as the driver),12.459315,17.075013,7.5,4,574692.0,116037.0,574059.0,107624.0,stated,0.9840332735465552,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,8.436780072989931,1.476785561814996,False,East Sussex,East Sussex,Within same LTA,Car / van,5 to <10 miles,4,8.0,06:00-10:00,Weekday,True,True,False,False,False,False,True,False,True,False,6,True,,2.0,6,4.0,20241121.0,9.0,3.0,3.0
6440916458,$trip3pipe,commute,2024-11-21,Thursday,8.0,Car/ van (as the driver),0.0,0.0,0.0,0,574059.0,107624.0,574059.0,107624.0,stated,0.9840332735465552,3,False,False,True,False,True,False,False,False,False,False,False,stated,True,True,0.0,,False,East Sussex,East Sussex,Within same LTA,Car / van,,0,8.0,06:00-10:00,Weekday,True,True,False,False,False,False,False,False,False,False,6,True,,2.0,2,,20241121.0,9.0,3.0,3.0
6440916458,$trip4pipe,personal business,2024-11-21,Thursday,16.0,Car/ van (as the driver),0.0,0.0,0.0,0,574059.0,107624.0,574059.0,107624.0,stated,0.9840332735465552,4,False,False,True,False,True,False,False,False,False,False,False,stated,True,True,0.0,,False,East Sussex,East Sussex,Within same LTA,Car / van,,0,16.0,15:00-19:00,Weekday,True,True,False,False,False,False,False,False,False,False,6,True,,2.0,6,,20241121.0,17.0,3.0,3.0
6440916458,$trip5pipe,personal business,2024-11-21,Thursday,16.0,Car/ van (as the driver),14.777213,18.693476,9.0,4,574059.0,107624.0,574692.0,116037.0,stated,0.9840332735465552,5,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,8.436780072989931,1.7515228407231749,False,East Sussex,East Sussex,Within same LTA,Car / van,5 to <10 miles,4,16.0,15:00-19:00,Weekday,True,True,False,False,False,False,True,False,True,False,6,True,,2.0,6,4.0,20241121.0,17.0,3.0,3.0
6440916458,$trip6pipe,other,2024-11-21,Thursday,16.0,Car/ van (as the driver),11.168273,18.700079,6.5,4,574692.0,116037.0,581861.0,109386.0,stated,0.9840332735465552,6,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,9.779077768378777,1.142057897945476,False,East Sussex,East Sussex,Within same LTA,Car / van,5 to <10 miles,4,16.0,15:00-19:00,Weekday,True,True,False,False,False,False,True,False,True,False,6,True,,2.0,5,4.0,20241121.0,17.0,3.0,3.0
6440916468,$trip1pipe,business,2024-11-21,Thursday,12.0,Car/ van (as the driver),,,0.0,0,,,,,stated,0.3470112663425843,1,False,False,True,False,False,False,False,False,False,False,False,stated,False,False,,,False,,,,Car / van,,0,12.0,10:00-15:00,Weekday,True,True,False,False,False,False,False,False,False,False,1,False,,2.0,1,,20241121.0,13.0,,
6440916516,$trip3pipe,leisure,2024-11-23,Saturday,14.0,Car/ van (as the driver),1.131333,3.334532,0.5,1,466609.0,105412.0,467321.0,105519.0,stated,0.5730583483780632,3,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.7199951388724788,1.571306442112486,False,Portsmouth,Portsmouth,Within same LTA,Car / van,Under 1 mile,1,14.0,10:00-15:00,Weekend,True,True,False,False,False,True,False,True,False,False,3,False,Not identified in validated chain,2.0,4,1.0,20241123.0,15.0,9.0,9.0
6440916516,$trip1pipe,leisure,2024-11-23,Saturday,9.0,Car/ van (as the driver),36.541231,32.086042,25.0,5,466609.0,105412.0,443385.0,120563.0,stated,0.5730583483780632,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,27.72917194941097,1.3177901982311528,False,Portsmouth,Hampshire,Between TfSE LTAs,Car / van,10 to <25 miles,5,9.0,06:00-10:00,Weekend,True,True,False,False,False,False,True,False,True,False,3,False,,2.0,4,5.0,20241123.0,10.0,9.0,4.0
6440916516,$trip2pipe,shopping,2024-11-23,Saturday,16.0,Car/ van (as the driver),8.801525,12.342923,5.5,4,466609.0,105412.0,464183.0,100447.0,stated,0.5730583483780632,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,5.526002262033558,1.592747266947563,False,Portsmouth,Portsmouth,Within same LTA,Car / van,5 to <10 miles,4,16.0,15:00-19:00,Weekend,True,True,False,False,False,False,True,False,True,False,3,False,,2.0,7,4.0,20241123.0,17.0,9.0,9.0
6440916590,$trip1pipe,personal business,2024-11-22,Friday,12.0,Car/ van (as the driver),8.997612,18.307284,5.5,4,472362.0,166705.0,471655.0,173552.0,stated,0.6596409273963947,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,6.883404535547799,1.3071456070224918,False,Wokingham,Reading,Between TfSE LTAs,Car / van,5 to <10 miles,4,12.0,10:00-15:00,Weekday,True,True,False,False,False,False,True,False,True,False,2,False,,2.0,6,4.0,20241122.0,13.0,17.0,10.0
6440916590,$trip2pipe,leisure,2024-11-22,Friday,20.0,Rail,72.191031,61.87802657142857,45.0,6,472362.0,166705.0,527461.0,171460.0,stated,0.6596409273963947,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,55.30379576484783,1.305353999695732,False,Wokingham,Outside TfSE,Outbound,Public transport,25 to <50 miles,6,20.0,19:00-24:00,Weekday,False,False,False,False,True,False,False,False,False,False,2,False,,12.0,4,6.0,20241122.0,21.0,17.0,8.0
6440916602,$trip1pipe,leisure,2024-11-24,Sunday,11.0,Car/ van (as a passenger),13.824415,11.173298,8.5,4,482780.0,168703.0,474262.0,174051.0,stated,1.0842907639535897,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,10.057704907184345,1.3745099033602637,False,Wokingham,Wokingham,Within same LTA,Car / van,5 to <10 miles,4,11.0,10:00-15:00,Weekend,True,False,True,False,False,False,True,False,True,False,1,False,,1.0,4,4.0,20241124.0,12.0,17.0,17.0
6440939300,$trip1pipe,commute,2024-11-21,Thursday,8.0,Public bus service,748.31756,1795.962144,465.0,8,529063.0,104766.0,325893.0,674007.0,calculated,0.7101821344353199,1,False,False,False,False,False,True,False,False,True,False,True,calculated,True,False,604.411585743523,1.2380926799731171,False,Brighton and Hove,Outside TfSE,Outbound,Public transport,100+ miles,8,8.0,06:00-10:00,Weekday,False,False,False,False,True,False,False,False,False,False,2,True,,11.0,2,8.0,20241121.0,9.0,2.0,8.0
6440939300,$trip2pipe,commute,2024-11-21,Thursday,4.0,Public bus service,643.766942,1545.0406607999998,400.0,8,325893.0,674007.0,530029.0,180385.0,stated,0.7101821344353199,2,False,False,False,False,False,True,False,False,True,False,True,stated,True,False,534.1668141882271,1.2051795897847606,False,Outside TfSE,Outside TfSE,Outside-to-outside,Public transport,100+ miles,8,4.0,00:00-06:00,Weekday,False,False,False,False,True,False,False,False,False,False,2,True,,11.0,2,8.0,20241121.0,5.0,8.0,8.0
6440952920,$trip1pipe,commute,2024-11-18,Monday,7.0,Car/ van (as the driver),3.566814,6.364421,2.0,3,486013.0,167233.0,485581.0,169271.0,stated,0.6089612190956485,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,2.0832829860583035,1.71211209608572,False,Bracknell Forest,Bracknell Forest,Within same LTA,Car / van,2 to <5 miles,3,7.0,06:00-10:00,Weekday,True,True,False,False,False,True,False,True,False,False,1,False,Not identified in validated chain,2.0,2,3.0,20241118.0,8.0,1.0,1.0
6440954630,$trip1pipe,shopping,2024-11-23,Saturday,10.0,Car/ van (as a passenger),14.730505,23.345976,9.0,4,577598.0,157271.0,577259.0,168423.0,stated,1.175268941374918,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,11.157151294125216,1.320274737849645,False,Kent,Medway,Between TfSE LTAs,Car / van,5 to <10 miles,4,10.0,10:00-15:00,Weekend,True,False,True,False,False,False,True,False,True,False,1,False,,1.0,7,4.0,20241123.0,11.0,6.0,7.0
6440954636,$trip1pipe,personal business,2024-11-20,Wednesday,8.0,Public bus service,4.252216,10.2053184,2.5,3,554366.0,174505.0,557094.0,173081.0,stated,1.41949834136427,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,3.0772975156783264,1.3818020449227468,False,Kent,Kent,Within same LTA,Public transport,2 to <5 miles,3,8.0,06:00-10:00,Weekday,False,False,False,False,True,True,False,False,False,False,1,False,,11.0,6,3.0,20241120.0,9.0,6.0,6.0
6440954640,$trip1pipe,commute,2024-11-20,Wednesday,17.0,Rail,,,0.0,0,,,,,stated,1.175268941374918,1,False,False,True,False,False,False,False,False,False,False,False,stated,False,False,,,False,,,,Public transport,,0,17.0,15:00-19:00,Weekday,False,False,False,False,True,False,False,False,False,False,1,False,,12.0,2,,20241120.0,18.0,,
6440954810,$trip2pipe,personal business,2024-11-18,Monday,16.0,Car/ van (as the driver),,,0.0,0,,,,,stated,0.6009650164411316,2,False,False,True,False,False,False,False,False,False,False,False,stated,False,False,,,False,,,,Car / van,,0,16.0,15:00-19:00,Weekday,True,True,False,False,False,False,False,False,False,False,2,False,,2.0,6,,20241118.0,17.0,,
6440954810,$trip1pipe,education,2024-11-18,Monday,8.0,Car/ van (as the driver),3.081703,8.632483,1.5,2,529552.0,104977.0,527945.0,106657.0,stated,0.6009650164411316,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,2.3248331122899986,1.325558804074531,False,Brighton and Hove,Brighton and Hove,Within same LTA,Car / van,1 to <2 miles,2,8.0,06:00-10:00,Weekday,True,True,False,False,False,True,False,True,False,False,2,False,Not identified in validated chain,2.0,3,2.0,20241118.0,9.0,2.0,2.0
6440954844,$trip1pipe,personal business,2024-11-23,Saturday,8.0,Car/ van (as the driver),1.229994,3.270926,0.5,1,575494.0,115382.0,574692.0,116037.0,stated,1.1267691394855877,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,1.0354849105612307,1.187843480339415,False,East Sussex,East Sussex,Within same LTA,Car / van,Under 1 mile,1,8.0,06:00-10:00,Weekend,True,True,False,False,False,True,False,True,False,False,3,False,Not identified in validated chain,2.0,6,1.0,20241123.0,9.0,3.0,3.0
6440954844,$trip2pipe,personal business,2024-11-23,Saturday,11.0,Walking,1.229994,14.759928,0.5,1,575494.0,115382.0,574692.0,116037.0,stated,1.1267691394855877,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,1.0354849105612307,1.187843480339415,False,East Sussex,East Sussex,Within same LTA,Active / wheeling,Under 1 mile,1,11.0,10:00-15:00,Weekend,False,False,False,True,False,True,False,False,False,False,3,False,,15.0,6,1.0,20241123.0,12.0,3.0,3.0
6440954844,$trip3pipe,other,2024-11-23,Saturday,13.0,Car/ van (as the driver),13.571636,18.057275,8.0,4,575494.0,115382.0,574488.0,107536.0,stated,1.1267691394855877,3,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,7.910230843660632,1.7157066927922204,False,East Sussex,East Sussex,Within same LTA,Car / van,5 to <10 miles,4,13.0,10:00-15:00,Weekend,True,True,False,False,False,False,True,False,True,False,3,False,,2.0,5,4.0,20241123.0,14.0,3.0,3.0
6440954858,$trip1pipe,commute,2024-11-24,Sunday,20.0,Car/ van (as the driver),18.503075,24.984522,10.0,5,456452.0,77506.0,449870.0,89208.0,stated,0.4347099820578681,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,13.426076418671242,1.378144621184215,False,Isle of Wight,Isle of Wight,Within same LTA,Car / van,10 to <25 miles,5,20.0,19:00-24:00,Weekend,True,True,False,False,False,False,True,False,True,False,1,False,,2.0,2,5.0,20241124.0,21.0,5.0,5.0
6440954868,$trip3pipe,personal business,2024-11-18,Monday,13.0,Car/ van (as the driver),1.930108,4.733082,1.0,2,450268.0,88253.0,449870.0,89208.0,stated,0.4458576445130309,3,False,False,False,False,False,False,False,True,True,True,True,stated,True,False,1.0346153874749786,1.8655318907546,False,Isle of Wight,Isle of Wight,Within same LTA,Car / van,1 to <2 miles,2,13.0,10:00-15:00,Weekday,True,True,False,False,False,True,False,True,False,False,1,False,Not identified in validated chain,2.0,6,2.0,20241118.0,14.0,5.0,5.0
6440954904,$trip1pipe,shopping,2024-11-24,Sunday,15.0,Car/ van (as the driver),0.651168,1.569759,0.0,1,464546.0,102208.0,464945.0,102445.0,stated,0.8037128139489775,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.4640797345284536,1.4031381927539772,False,Portsmouth,Portsmouth,Within same LTA,Car / van,Under 1 mile,1,15.0,15:00-19:00,Weekend,True,True,False,False,False,True,False,True,False,False,1,False,Not identified in validated chain,2.0,7,1.0,20241124.0,16.0,9.0,9.0
6440954928,$trip1pipe,shopping,2024-12-08,Sunday,2.0,Walking,11.911711,142.94053200000002,7.0,4,446904.0,112348.0,452728.0,106246.0,stated,0.5995501721924354,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,8.435246291602873,1.4121355308685986,False,Southampton,Hampshire,Between TfSE LTAs,Active / wheeling,5 to <10 miles,4,2.0,00:00-06:00,Weekend,False,False,False,True,False,False,True,False,False,False,1,False,,15.0,7,4.0,20241208.0,3.0,12.0,4.0
6440955012,$trip1pipe,leisure,2024-11-22,Friday,10.0,Car/ van (as the driver),5.982055,10.387212,3.5,3,482999.0,164923.0,481298.0,168759.0,stated,0.2544299466196725,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,4.196224136053745,1.4255804280334996,False,Wokingham,Wokingham,Within same LTA,Car / van,2 to <5 miles,3,10.0,10:00-15:00,Weekday,True,True,False,False,False,True,False,True,False,False,2,False,Not identified in validated chain,2.0,4,3.0,20241122.0,11.0,17.0,17.0
6440955012,$trip2pipe,personal business,2024-11-22,Friday,14.0,Car/ van (as the driver),77.068564,53.004187,50.0,6,482999.0,164923.0,454699.0,206451.0,stated,0.2544299466196725,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,50.25400266645434,1.5335806087232324,False,Wokingham,Outside TfSE,Outbound,Car / van,25 to <50 miles,6,14.0,10:00-15:00,Weekday,True,True,False,False,False,False,False,False,False,False,2,False,,2.0,6,6.0,20241122.0,15.0,17.0,8.0
6440958644,$trip1pipe,shopping,2024-11-24,Sunday,10.0,Walking,1.11803,13.41636,0.5,1,590029.0,163703.0,590733.0,163415.0,stated,1.1503914594415412,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.7606313167363017,1.4698711128503306,False,Kent,Kent,Within same LTA,Active / wheeling,Under 1 mile,1,10.0,10:00-15:00,Weekend,False,False,False,True,False,True,False,False,False,False,1,False,,15.0,7,1.0,20241124.0,11.0,6.0,6.0
6440967860,$trip1pipe,business,2024-11-20,Wednesday,7.0,Rail,80.877599,69.32365628571429,50.0,7,551080.0,133879.0,530029.0,180385.0,stated,1.040358892721991,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,51.0485321728255,1.5843276105606283,False,East Sussex,Outside TfSE,Outbound,Public transport,50 to <100 miles,7,7.0,06:00-10:00,Weekday,False,False,False,False,True,False,False,False,False,False,1,False,,12.0,1,7.0,20241120.0,8.0,3.0,8.0
